Order Customer Id,R_Value,F_Value,M_Value,R_Score,F_Score,M_Score,RFM_Score,RFM_Total_Score,Customer_Segmentation
454,1990,18,4536.78002933,3,1,2,312,6,Cant lose them
455,1941,25,9876.39011989,3,1,1,311,5,At Risk
456,1980,6,2104.83000182,3,3,3,333,9,Recent Customers
457,1894,18,4876.38000103,2,1,2,212,5,At Risk
458,1928,17,6349.01004803,3,1,1,311,5,At Risk
459,2186,5,3340.2500457,4,3,2,432,9,Recent Customers
460,2018,13,5173.55995558,3,2,2,322,7,Customers Needing Attention
461,2130,12,4939.94005188,4,2,2,422,8,Promising
462,2011,10,4510.04007551,3,2,2,322,7,Customers Needing Attention
463,1945,17,6225.1600230799995,3,1,1,311,5,At Risk
464,2074,13,6240.66989557,4,2,1,421,7,Customers Needing Attention
465,1914,25,12386.81007406,2,1,1,211,4,Lost
466,2570,5,795.9100150900001,4,3,3,433,10,Loyal Customers
467,1914,31,13805.41020567,2,1,1,211,4,Lost
468,2105,32,11475.230136769998,4,1,1,411,6,Cant lose them
470,1988,4,3432.40001698,3,3,2,332,8,Promising
471,1944,10,6731.54996142,3,2,1,321,6,Cant lose them
472,1951,13,4491.350036649999,3,2,2,322,7,Customers Needing Attention
473,1913,15,8609.850032999999,2,2,1,221,5,At Risk
474,2109,16,5164.88000655,4,1,2,412,7,Customers Needing Attention
475,1979,14,4157.07999029,3,2,2,322,7,Customers Needing Attention
476,1908,7,2462.8200530000004,2,3,3,233,8,Promising
477,1912,12,4748.050086740001,2,2,2,222,6,Cant lose them
478,1893,20,8647.439994819999,2,1,1,211,4,Lost
479,2436,6,5661.39994116,4,3,2,432,9,Recent Customers
480,2126,6,1381.49001308,4,3,3,433,10,Loyal Customers
481,1972,19,6377.31002802,3,1,1,311,5,At Risk
482,1895,34,14863.05008324,2,1,1,211,4,Lost
483,2188,29,11692.71009239,4,1,1,411,6,Cant lose them
484,2445,8,3482.54000482,4,2,2,422,8,Promising
485,2099,3,739.960022,4,3,3,433,10,Loyal Customers
486,2012,21,6981.78008279,3,1,1,311,5,At Risk
487,2220,21,7118.409988640001,4,1,1,411,6,Cant lose them
488,2097,14,6767.1200176,4,2,1,421,7,Customers Needing Attention
489,2032,13,4945.999950689999,3,2,2,322,7,Customers Needing Attention
490,1950,16,12023.460113699999,3,1,1,311,5,At Risk
491,1981,7,3628.3800203,3,3,2,332,8,Promising
492,2322,14,4122.2400207,4,2,2,422,8,Promising
493,2650,4,1286.6399839800001,4,3,3,433,10,Loyal Customers
494,1894,23,6714.070030199999,2,1,1,211,4,Lost
495,2008,16,7033.980110140001,3,1,1,311,5,At Risk
496,1997,13,4857.2800526,3,2,2,322,7,Customers Needing Attention
497,1947,11,5531.70995764,3,2,2,322,7,Customers Needing Attention
498,2516,11,6198.73003739,4,2,1,421,7,Customers Needing Attention
499,2311,13,6669.4700163,4,2,1,421,7,Customers Needing Attention
500,2642,10,5231.43001558,4,2,2,422,8,Promising
501,2028,8,3118.6400528599997,3,2,2,322,7,Customers Needing Attention
502,1900,29,11448.50005749,2,1,1,211,4,Lost
503,2329,15,5616.039989620001,4,2,2,422,8,Promising
504,1976,11,6706.6499714,3,2,1,321,6,Cant lose them
505,2233,17,5146.550002739999,4,1,2,412,7,Customers Needing Attention
506,2069,9,2750.14000694,3,2,2,322,7,Customers Needing Attention
507,2349,9,7198.1201360800005,4,2,1,421,7,Customers Needing Attention
508,1898,13,5157.3000108999995,2,2,2,222,6,Cant lose them
509,1992,13,3646.0900036900002,3,2,2,322,7,Customers Needing Attention
510,2106,16,4573.78006386,4,1,2,412,7,Customers Needing Attention
511,2091,15,4543.5700454,4,2,2,422,8,Promising
512,1943,21,6933.91003434,3,1,1,311,5,At Risk
513,2638,5,1543.0599822200002,4,3,3,433,10,Loyal Customers
514,2036,25,8748.95996086,3,1,1,311,5,At Risk
515,2037,13,5851.24012977,3,2,2,322,7,Customers Needing Attention
516,1962,13,3412.61003305,3,2,2,322,7,Customers Needing Attention
517,2076,24,6541.36008461,4,1,1,411,6,Cant lose them
518,2043,18,8673.58010932,3,1,1,311,5,At Risk
519,2505,3,802.2599945,4,3,3,433,10,Loyal Customers
520,1939,8,4064.41997531,3,2,2,322,7,Customers Needing Attention
521,2163,15,4240.8900679,4,2,2,422,8,Promising
522,2512,6,1238.4500122,4,3,3,433,10,Loyal Customers
523,2016,10,5805.710052799999,3,2,2,322,7,Customers Needing Attention
524,2347,11,6026.60000238,4,2,1,421,7,Customers Needing Attention
525,1888,15,5602.07999069,2,2,2,222,6,Cant lose them
526,2627,9,5921.49010034,4,2,2,422,8,Promising
527,2013,9,5891.509956400001,3,2,2,322,7,Customers Needing Attention
528,2017,16,5951.17999316,3,1,2,312,6,Cant lose them
529,2124,15,5159.049999579999,4,2,2,422,8,Promising
530,1923,4,603.3599853200001,2,3,3,233,8,Promising
531,2166,24,11016.48993348,4,1,1,411,6,Cant lose them
532,2350,20,6461.9199754,4,1,1,411,6,Cant lose them
533,2099,14,6045.750095339999,4,2,1,421,7,Customers Needing Attention
534,1996,24,10514.48001825,3,1,1,311,5,At Risk
535,1910,11,3355.2500763800003,2,2,2,222,6,Cant lose them
536,2588,6,1844.44998912,4,3,3,433,10,Loyal Customers
537,1939,14,4980.71009052,3,2,2,322,7,Customers Needing Attention
538,2009,19,9006.44995916,3,1,1,311,5,At Risk
539,1987,15,7625.5899813199985,3,2,1,321,6,Cant lose them
540,2443,9,3396.4700281600003,4,2,2,422,8,Promising
541,2014,10,4157.80007337,3,2,2,322,7,Customers Needing Attention
542,1932,30,10238.09005712,3,1,1,311,5,At Risk
543,1888,15,7701.54996526,2,2,1,221,5,At Risk
544,1902,13,6275.22008544,2,2,1,221,5,At Risk
545,2354,5,3119.3600082999997,4,3,2,432,9,Recent Customers
546,2030,8,6266.38996483,3,2,1,321,6,Cant lose them
547,1958,12,6410.820041760001,3,2,1,321,6,Cant lose them
548,2009,28,11621.58018481,3,1,1,311,5,At Risk
549,1914,15,7567.080131499999,2,2,1,221,5,At Risk
550,2030,18,6004.17002081,3,1,1,311,5,At Risk
551,1927,19,9302.96016672,3,1,1,311,5,At Risk
552,2184,24,7725.49016185,4,1,1,411,6,Cant lose them
553,2047,17,6880.920070579999,3,1,1,311,5,At Risk
554,2031,14,6842.110139790002,3,2,1,321,6,Cant lose them
555,1935,12,4837.36000454,3,2,2,322,7,Customers Needing Attention
556,1971,9,3141.2500493800003,3,2,2,322,7,Customers Needing Attention
557,2253,15,3187.55002783,4,2,2,422,8,Promising
558,1947,20,6601.030059879999,3,1,1,311,5,At Risk
559,2371,11,4339.99003234,4,2,2,422,8,Promising
560,2021,10,3816.3100147299997,3,2,2,322,7,Customers Needing Attention
561,2055,15,8380.150100899999,3,2,1,321,6,Cant lose them
562,2183,5,1157.9300385000001,4,3,3,433,10,Loyal Customers
563,2130,17,4178.68003841,4,1,2,412,7,Customers Needing Attention
564,2009,25,13000.520194879999,3,1,1,311,5,At Risk
565,2399,11,4560.68002306,4,2,2,422,8,Promising
566,1968,10,3150.3000163800007,3,2,2,322,7,Customers Needing Attention
567,1978,11,6344.96999781,3,2,1,321,6,Cant lose them
568,1923,18,8420.17002904,2,1,1,211,4,Lost
569,1901,29,11145.280135739999,2,1,1,211,4,Lost
570,2195,10,2876.59004615,4,2,2,422,8,Promising
571,2443,2,304.76999662,4,3,3,433,10,Loyal Customers
572,1897,16,5341.020013629999,2,1,2,212,5,At Risk
573,2243,9,2979.57001873,4,2,2,422,8,Promising
574,2066,6,4218.68008416,3,3,2,332,8,Promising
575,2195,9,2994.00001526,4,2,2,422,8,Promising
576,1889,16,6108.280032940001,2,1,1,211,4,Lost
577,2014,12,3612.88001633,3,2,2,322,7,Customers Needing Attention
578,2148,29,13824.510165860002,4,1,1,411,6,Cant lose them
579,2153,18,8470.18004616,4,1,1,411,6,Cant lose them
580,2430,4,545.26000212,4,3,3,433,10,Loyal Customers
581,1963,7,2529.45006173,3,3,3,333,9,Recent Customers
582,2109,10,3596.8000487599998,4,2,2,422,8,Promising
583,1970,13,6231.97015741,3,2,1,321,6,Cant lose them
584,1931,14,7597.080112940001,3,2,1,321,6,Cant lose them
585,1908,15,9231.41995258,2,2,1,221,5,At Risk
586,2107,20,9994.919975499997,4,1,1,411,6,Cant lose them
587,2036,10,2625.0600756500003,3,2,2,322,7,Customers Needing Attention
588,2323,4,1396.0200499900002,4,3,3,433,10,Loyal Customers
589,2269,16,5712.990024430001,4,1,2,412,7,Customers Needing Attention
590,1916,19,7676.309948189999,2,1,1,211,4,Lost
591,2053,10,3028.4500732,3,2,2,322,7,Customers Needing Attention
592,1979,6,3507.9200250699996,3,3,2,332,8,Promising
593,2719,5,3083.1000824000002,4,3,2,432,9,Recent Customers
594,1935,6,2205.4200706399997,3,3,3,333,9,Recent Customers
595,2050,3,560.91001134,3,3,3,333,9,Recent Customers
596,1900,20,8262.38005069,2,1,1,211,4,Lost
597,2240,20,7570.990055409999,4,1,1,411,6,Cant lose them
598,2193,14,5628.1001123,4,2,2,422,8,Promising
599,1975,25,10927.72002061,3,1,1,311,5,At Risk
601,1914,9,3643.73006067,2,2,2,222,6,Cant lose them
602,2009,19,5954.040046419999,3,1,2,312,6,Cant lose them
603,1932,23,11167.130054449999,3,1,1,311,5,At Risk
604,2242,7,4468.5799789600005,4,3,2,432,9,Recent Customers
605,2300,4,1767.1300162400003,4,3,3,433,10,Loyal Customers
606,2056,7,2369.22007364,3,3,3,333,9,Recent Customers
607,2196,20,7555.69011704,4,1,1,411,6,Cant lose them
608,2295,12,2619.0900267800002,4,2,2,422,8,Promising
609,1907,6,1680.80004506,2,3,3,233,8,Promising
610,2022,11,3948.7099992300004,3,2,2,322,7,Customers Needing Attention
611,2161,9,2378.06999772,4,2,3,423,9,Recent Customers
612,1997,13,4502.050041030001,3,2,2,322,7,Customers Needing Attention
613,2085,11,4038.8099899000003,4,2,2,422,8,Promising
614,2105,19,10929.0701905,4,1,1,411,6,Cant lose them
615,2071,18,4285.060104339999,3,1,2,312,6,Cant lose them
616,1996,26,9188.84006497,3,1,1,311,5,At Risk
617,2750,4,423.06000134,4,3,3,433,10,Loyal Customers
618,1891,10,9345.4999856,2,2,1,221,5,At Risk
619,1895,16,4644.76996598,2,1,2,212,5,At Risk
620,2125,26,8741.70011878,4,1,1,411,6,Cant lose them
621,2190,7,2014.52996042,4,3,3,433,10,Loyal Customers
622,2033,21,5935.349994619999,3,1,2,312,6,Cant lose them
623,1895,12,2833.2200660700005,2,2,2,222,6,Cant lose them
624,2036,15,10907.3900912,3,2,1,321,6,Cant lose them
625,2152,22,10527.69010148,4,1,1,411,6,Cant lose them
626,2334,11,5116.450118999999,4,2,2,422,8,Promising
627,1905,17,6105.8500363699995,2,1,1,211,4,Lost
628,1891,12,4494.64009101,2,2,2,222,6,Cant lose them
629,2050,14,5520.22997276,3,2,2,322,7,Customers Needing Attention
630,1953,24,9030.009994000002,3,1,1,311,5,At Risk
631,1932,9,2406.60001386,3,2,3,323,8,Promising
632,2085,2,1899.9899749,4,3,3,433,10,Loyal Customers
633,1948,30,13150.360118589999,3,1,1,311,5,At Risk
634,1955,28,10842.64010344,3,1,1,311,5,At Risk
635,1998,14,8911.830157870001,3,2,1,321,6,Cant lose them
636,1892,18,6669.26001784,2,1,1,211,4,Lost
637,1915,22,8155.5001276699995,2,1,1,211,4,Lost
638,1951,9,3821.58002452,3,2,2,322,7,Customers Needing Attention
639,2094,23,11268.770136479998,4,1,1,411,6,Cant lose them
640,1983,30,11869.91006839,3,1,1,311,5,At Risk
641,2238,8,3064.32997906,4,2,2,422,8,Promising
642,2024,18,7551.280166719999,3,1,1,311,5,At Risk
643,2171,11,4443.26007839,4,2,2,422,8,Promising
644,1992,5,1393.15997326,3,3,3,333,9,Recent Customers
645,2053,11,3605.61012272,3,2,2,322,7,Customers Needing Attention
646,2015,16,6046.95003113,3,1,1,311,5,At Risk
647,1960,25,13187.14009148,3,1,1,311,5,At Risk
648,2092,13,4928.62999559,4,2,2,422,8,Promising
649,1987,19,10835.97003578,3,1,1,311,5,At Risk
650,1916,11,3382.0999717199998,2,2,2,222,6,Cant lose them
651,2002,8,4856.18006529,3,2,2,322,7,Customers Needing Attention
652,1962,5,967.37998974,3,3,3,333,9,Recent Customers
653,2019,15,8213.559998019999,3,2,1,321,6,Cant lose them
654,1973,13,5934.260093659999,3,2,2,322,7,Customers Needing Attention
655,1906,17,6423.729995479999,2,1,1,211,4,Lost
656,2049,24,9657.02006156,3,1,1,311,5,At Risk
657,2474,1,191.9900055,4,4,4,444,12,Champions
658,2284,2,1081.559967,4,3,3,433,10,Loyal Customers
659,1950,4,3934.8299562999996,3,3,2,332,8,Promising
660,2199,17,8888.820144649999,4,1,1,411,6,Cant lose them
661,2214,6,2115.84999466,4,3,3,433,10,Loyal Customers
662,2005,13,6359.70004466,3,2,1,321,6,Cant lose them
663,2102,7,1669.1399841400003,4,3,3,433,10,Loyal Customers
664,2100,39,13095.440177329998,4,1,1,411,6,Cant lose them
665,2329,2,769.480011,4,3,3,433,10,Loyal Customers
666,2049,8,4126.9800566,3,2,2,322,7,Customers Needing Attention
667,2029,11,5758.250125739999,3,2,2,322,7,Customers Needing Attention
668,1958,6,3020.5200654,3,3,2,332,8,Promising
669,2356,4,2694.4900056,4,3,2,432,9,Recent Customers
670,2147,6,4850.16006476,4,3,2,432,9,Recent Customers
671,2086,20,7369.2500299700005,4,1,1,411,6,Cant lose them
672,2060,8,3786.6199420000003,3,2,2,322,7,Customers Needing Attention
673,1916,21,8040.060081170001,2,1,1,211,4,Lost
674,2385,18,7726.910059390001,4,1,1,411,6,Cant lose them
675,1985,12,4869.410068210001,3,2,2,322,7,Customers Needing Attention
676,1987,22,10109.200004839999,3,1,1,311,5,At Risk
677,2283,8,1500.50000771,4,2,3,423,9,Recent Customers
678,2454,5,1699.54997989,4,3,3,433,10,Loyal Customers
679,1955,34,14686.320142269999,3,1,1,311,5,At Risk
680,2025,16,6043.33003857,3,1,1,311,5,At Risk
681,1927,3,603.3700104,3,3,3,333,9,Recent Customers
682,2011,28,13225.770175390002,3,1,1,311,5,At Risk
683,2101,13,5683.44003704,4,2,2,422,8,Promising
684,1889,15,3816.2500267100004,2,2,2,222,6,Cant lose them
685,2012,27,13357.81002838,3,1,1,311,5,At Risk
686,1923,11,3392.93000405,2,2,2,222,6,Cant lose them
687,1919,33,14705.96993258,2,1,1,211,4,Lost
688,1907,24,16246.8002166,2,1,1,211,4,Lost
689,2006,9,3814.9700318,3,2,2,322,7,Customers Needing Attention
690,2072,14,5050.359977969999,3,2,2,322,7,Customers Needing Attention
691,2081,11,3375.5800247100005,4,2,2,422,8,Promising
692,1953,5,3846.3900605,3,3,2,332,8,Promising
693,2289,13,6537.330101289999,4,2,1,421,7,Customers Needing Attention
694,2189,14,7880.310093080001,4,2,1,421,7,Customers Needing Attention
695,2236,13,6605.46005634,4,2,1,421,7,Customers Needing Attention
696,2170,17,7752.99003238,4,1,1,411,6,Cant lose them
697,1890,32,10960.56012315,2,1,1,211,4,Lost
698,1928,25,14142.570087750002,3,1,1,311,5,At Risk
699,1995,3,1990.7200775000001,3,3,3,333,9,Recent Customers
700,2082,22,10831.210071129999,4,1,1,411,6,Cant lose them
701,1949,15,4325.39999591,3,2,2,322,7,Customers Needing Attention
702,2073,11,5158.7599716,4,2,2,422,8,Promising
703,2045,17,7140.94000654,3,1,1,311,5,At Risk
704,2177,19,9992.71009488,4,1,1,411,6,Cant lose them
705,1912,23,9086.53002214,2,1,1,211,4,Lost
706,2112,11,4052.63008289,4,2,2,422,8,Promising
707,2490,4,1108.63002767,4,3,3,433,10,Loyal Customers
708,2201,11,4579.989974779999,4,2,2,422,8,Promising
709,2152,7,6558.189903799999,4,3,1,431,8,Promising
710,2631,8,4228.01008969,4,2,2,422,8,Promising
711,2093,19,10705.09022137,4,1,1,411,6,Cant lose them
712,2267,12,7658.750019499999,4,2,1,421,7,Customers Needing Attention
713,2056,7,3759.03006758,3,3,2,332,8,Promising
714,2052,16,5455.56003567,3,1,2,312,6,Cant lose them
715,2073,22,8425.94004819,4,1,1,411,6,Cant lose them
716,2232,9,4692.63004328,4,2,2,422,8,Promising
717,2144,20,9447.1200707,4,1,1,411,6,Cant lose them
718,1934,3,1385.7299954999999,3,3,3,333,9,Recent Customers
719,2289,15,5757.710121309999,4,2,2,422,8,Promising
720,1960,10,1386.9799956999998,3,2,3,323,8,Promising
721,2070,6,1837.84002682,3,3,3,333,9,Recent Customers
722,1960,8,4170.51998156,3,2,2,322,7,Customers Needing Attention
723,2105,9,4640.2199405,4,2,2,422,8,Promising
724,1998,15,4869.21003535,3,2,2,322,7,Customers Needing Attention
725,2096,12,6541.730007639999,4,2,1,421,7,Customers Needing Attention
726,1951,20,7054.910056829999,3,1,1,311,5,At Risk
727,2190,2,1509.0300295000002,4,3,3,433,10,Loyal Customers
728,2274,25,13256.2699665,4,1,1,411,6,Cant lose them
729,2185,8,4685.48005646,4,2,2,422,8,Promising
730,2190,10,2990.6400412000003,4,2,2,422,8,Promising
731,2132,35,8624.31010802,4,1,1,411,6,Cant lose them
732,1903,11,5926.770080390001,2,2,2,222,6,Cant lose them
733,2269,12,4334.0900152,4,2,2,422,8,Promising
734,2126,16,7501.76995433,4,1,1,411,6,Cant lose them
735,2831,4,2207.36999516,4,3,3,433,10,Loyal Customers
736,1923,26,9663.230090739999,2,1,1,211,4,Lost
737,1909,25,9339.10001963,2,1,1,211,4,Lost
738,1906,13,3600.62001617,2,2,2,222,6,Cant lose them
739,2116,17,10052.17007467,4,1,1,411,6,Cant lose them
740,1958,19,11127.350028959998,3,1,1,311,5,At Risk
741,2188,6,3732.6400604200003,4,3,2,432,9,Recent Customers
742,1941,11,4047.67008596,3,2,2,322,7,Customers Needing Attention
743,1906,19,8930.89997534,2,1,1,211,4,Lost
744,2206,27,12011.72010411,4,1,1,411,6,Cant lose them
745,1897,6,3488.550049,2,3,2,232,7,Customers Needing Attention
746,1975,13,5281.8899881199995,3,2,2,322,7,Customers Needing Attention
747,1937,11,6231.74004402,3,2,1,321,6,Cant lose them
748,1907,18,6569.63001951,2,1,1,211,4,Lost
749,1901,38,11676.990002370001,2,1,1,211,4,Lost
750,2019,20,6677.399974839999,3,1,1,311,5,At Risk
751,1986,16,5755.9200251,3,1,2,312,6,Cant lose them
752,2062,20,8204.3500027,3,1,1,311,5,At Risk
753,2006,14,3812.4400023199996,3,2,2,322,7,Customers Needing Attention
754,1990,18,5197.6200291,3,1,2,312,6,Cant lose them
755,1910,9,3543.8200151000005,2,2,2,222,6,Cant lose them
756,1945,13,4610.05008729,3,2,2,322,7,Customers Needing Attention
757,2125,20,8021.220115279999,4,1,1,411,6,Cant lose them
758,2029,16,8493.39015158,3,1,1,311,5,At Risk
759,1892,19,10743.110058310001,2,1,1,211,4,Lost
760,2231,18,8537.600047860002,4,1,1,411,6,Cant lose them
761,2064,9,3006.0199967000003,3,2,2,322,7,Customers Needing Attention
762,1901,13,6356.32012912,2,2,1,221,5,At Risk
763,2210,8,3556.48003014,4,2,2,422,8,Promising
764,1887,17,5599.060058550001,2,1,2,212,5,At Risk
765,2081,10,3831.0399968899997,4,2,2,422,8,Promising
766,2347,5,3167.5699845,4,3,2,432,9,Recent Customers
767,1945,21,6665.840015319999,3,1,1,311,5,At Risk
768,2366,8,4949.280059979999,4,2,2,422,8,Promising
770,2856,2,620.80000292,4,3,3,433,10,Loyal Customers
771,2026,24,10411.129989919998,3,1,1,311,5,At Risk
772,2128,1,1049.599991,4,4,3,443,11,Champions
773,2091,34,16333.96015959,4,1,1,411,6,Cant lose them
774,1956,15,4658.98009482,3,2,2,322,7,Customers Needing Attention
775,1895,14,5125.810012659999,2,2,2,222,6,Cant lose them
776,2070,6,4492.7001037,3,3,2,332,8,Promising
777,2200,16,9759.520069279999,4,1,1,411,6,Cant lose them
778,1886,17,9569.39003373,2,1,1,211,4,Lost
779,2305,5,3610.7699433,4,3,2,432,9,Recent Customers
780,1992,12,5007.2199897400005,3,2,2,322,7,Customers Needing Attention
781,1898,5,1300.2599983799998,2,3,3,233,8,Promising
782,2045,5,716.34001162,3,3,3,333,9,Recent Customers
783,1911,16,10290.48000397,2,1,1,211,4,Lost
784,2112,13,2945.16001499,4,2,2,422,8,Promising
785,1966,11,5963.420082059999,3,2,2,322,7,Customers Needing Attention
786,2768,1,170.0,4,4,4,444,12,Champions
787,1923,23,7713.240032719998,2,1,1,211,4,Lost
788,2263,11,4102.90008566,4,2,2,422,8,Promising
789,2039,11,3454.43005369,3,2,2,322,7,Customers Needing Attention
790,2101,11,5058.0800435500005,4,2,2,422,8,Promising
791,1892,43,18640.88001257,2,1,1,211,4,Lost
792,2151,18,6389.49002633,4,1,1,411,6,Cant lose them
793,2078,12,6057.019985079999,4,2,1,421,7,Customers Needing Attention
794,1910,15,6110.090034299999,2,2,1,221,5,At Risk
795,2059,4,2162.7800292,3,3,3,333,9,Recent Customers
796,1900,20,7224.560064179999,2,1,1,211,4,Lost
797,2325,10,4177.85000783,4,2,2,422,8,Promising
799,2015,15,7665.780098099999,3,2,1,321,6,Cant lose them
800,2275,16,4121.7700270099995,4,1,2,412,7,Customers Needing Attention
801,1914,28,10019.03001052,2,1,1,211,4,Lost
802,2099,16,3814.01002145,4,1,2,412,7,Customers Needing Attention
803,1963,12,3036.28998184,3,2,2,322,7,Customers Needing Attention
804,2033,6,873.1400146,3,3,3,333,9,Recent Customers
805,1919,17,5801.919975639999,2,1,2,212,5,At Risk
806,2003,5,3913.6799626,3,3,2,332,8,Promising
807,2414,4,1617.2099988999998,4,3,3,433,10,Loyal Customers
808,2253,5,4719.5101013,4,3,2,432,9,Recent Customers
809,1901,18,8517.03004862,2,1,1,211,4,Lost
810,2040,10,4911.4499628799995,3,2,2,322,7,Customers Needing Attention
811,2219,7,2085.20002011,4,3,3,433,10,Loyal Customers
812,1937,16,3919.54006958,3,1,2,312,6,Cant lose them
813,2580,2,1058.5600281,4,3,3,433,10,Loyal Customers
814,1903,17,7034.36007284,2,1,1,211,4,Lost
815,2888,5,2128.39999386,4,3,3,433,10,Loyal Customers
816,1904,8,2376.71997862,2,2,3,223,7,Customers Needing Attention
818,2087,18,5891.04999935,4,1,2,412,7,Customers Needing Attention
819,2102,12,8307.199966459999,4,2,1,421,7,Customers Needing Attention
820,1901,17,9388.649960039998,2,1,1,211,4,Lost
821,1918,22,6929.01010865,2,1,1,211,4,Lost
822,1936,25,8967.8899667,3,1,1,311,5,At Risk
823,1987,20,8564.379963520001,3,1,1,311,5,At Risk
824,2250,16,4778.16008382,4,1,2,412,7,Customers Needing Attention
825,2104,3,582.73000718,4,3,3,433,10,Loyal Customers
826,2495,3,1137.10002912,4,3,3,433,10,Loyal Customers
827,2054,28,12661.10001776,3,1,1,311,5,At Risk
828,1919,5,983.04000096,2,3,3,233,8,Promising
829,1939,13,5801.53006712,3,2,2,322,7,Customers Needing Attention
830,2106,17,9290.850017899998,4,1,1,411,6,Cant lose them
831,2292,20,9352.34026143,4,1,1,411,6,Cant lose them
832,2139,6,3090.5300444100003,4,3,2,432,9,Recent Customers
833,1968,11,4082.5400695999997,3,2,2,322,7,Customers Needing Attention
834,1929,17,6297.750015219999,3,1,1,311,5,At Risk
835,1960,15,7176.8100240799995,3,2,1,321,6,Cant lose them
836,2377,16,6241.44000253,4,1,1,411,6,Cant lose them
837,2618,6,2626.8200529200003,4,3,2,432,9,Recent Customers
838,1993,15,6670.70000843,3,2,1,321,6,Cant lose them
839,2391,5,1788.05999728,4,3,3,433,10,Loyal Customers
840,2010,17,6200.69014163,3,1,1,311,5,At Risk
841,1917,20,6089.630071519999,2,1,1,211,4,Lost
842,2122,18,9207.59003049,4,1,1,411,6,Cant lose them
